date,date_raw,author,rating,title,text,product_slug,product_url,image_url
2021-06-04,4. Juni 2021,Sandra Livia,3.0,OK für Unterwegs,"Ist ganz OK für unterwegs, wird aber eher schnell langweilig.",schluesselanhaenger-push-pop-bubble,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/schluesselanhaenger/schluesselanhaenger-push-pop-bubble.html,https://www.jugglux.ch/media/image/8a/f3/fd/schlusselanhanger-push-pop-bubble-239816-45557_600x600.jpg
2021-06-04,4. Juni 2021,Sandra Livia,3.0,OK,"Für Unterwegs in der Handtasche ok. Aber sehr hart und die Ränder fransen aus, fallen dann ab - Schlechte Verarbeitung",stress-ball-smile-happy-face-5cm,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gag-baelle-und-spezial-baelle/stress-ball-smile-happy-face-5cm.html,https://www.jugglux.ch/media/image/9f/6a/7d/stress-ball-smile-happy-face-5cm-217970-38302_600x600.jpg
2021-06-03,3. Juni 2021,Bindschädler,5.0,Zum Freude haben,Das blau der Murmeln ist etwas dunkler als auf der Abbildung. Aber es macht Freude die Murmeln anzuschauen. Sie laden zum träumen ein.,glasmurmel-14-17mm-flutwelle,https://www.jugglux.ch/kurioses-und-kultiges/murmeln-und-zubehoer/glasmurmeln-klein/glasmurmel-14-17mm-flutwelle.html,https://www.jugglux.ch/media/image/b3/e2/07/glasmurmel-14-17mm-flutwelle-217067-33858_600x600.jpg
2021-06-01,1. Juni 2021,,5.0,Toller Effekt,"Funktioniert gut, toller effekt
Achtung: nur ein A4 Papier pro Bestelleinheit. Daher recht teuer.",premium-pyropapier-1-blatt-20-x-50cm,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/zaubertricks-mit-feuer/premium-pyropapier-1-blatt-20-x-50cm.html,https://www.jugglux.ch/media/image/df/34/a9/premium-pyropapier-ca-a4-grosse-232640-39128_600x600.jpg
2021-06-01,1. Juni 2021,,4.0,gut & preiswert,Gut & Günstig,tischklingel-rezeption-desktop-bell,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/geraeusch-und-tonerzeuger/tischklingel-rezeption-desktop-bell.html,https://www.jugglux.ch/media/image/fc/85/b2/tischklingel-rezeption-desktop-bell-218170-39800_600x600.jpg
2021-04-30,30. April 2021,valeria,3.0,Damaged,"The item I received was damaged, not new at all.",gyroscope-original,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/kreisel-und-gyroscope/gyroscope-original.html,https://www.jugglux.ch/media/image/4a/0e/8d/gyroscope-original-231672-41051_600x600.jpg
2021-04-28,28. April 2021,Alessia,5.0,Gute Qualität und superschnelle Lieferung,,gymnastik-reifen-holz-80cm,https://www.jugglux.ch/outdoor-und-freizeit/hulahoop-reifen/hula-hoops-aus-holz/gymnastik-reifen-holz-80cm.html,https://www.jugglux.ch/media/image/38/0c/02/gymnastik-reifen-holz-80cm-235736-21312_600x600.jpg
2021-04-27,27. April 2021,Sandy,5.0,Schnell und unkompliziert,Das packet wsr schnell bei uns. Der slymi ist super.,slimy-mini-der-original-schleim-schlabber,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/flutschie-schleimi-und-klebriges/slimy-mini-der-original-schleim-schlabber.html,https://www.jugglux.ch/media/image/45/81/9c/slimy-mini-der-original-schleim-schlabber-217789-36307_600x600.jpg
2021-04-26,26. April 2021,,5.0,Glasmurmel 42mm - Prinzessin,In Natura noch viel schöner!,glasmurmel-42mm-prinzessin,https://www.jugglux.ch/kurioses-und-kultiges/murmeln-und-zubehoer/glasmurmeln-riesig/glasmurmel-42mm-prinzessin.html,https://www.jugglux.ch/media/image/11/b0/b1/glasmurmel-42mm-prinzessin-219359-43745_600x600.jpg
2021-04-26,26. April 2021,Susa,4.0,Pen spinning stick,"Liegt gut in der Hand, handlich, Antirutsch Beschichtung gut, mein Sohn 13 ist sehr zufrieden",pen-spinning-stick-aludesign-silber,https://www.jugglux.ch/outdoor-und-freizeit/skill-toys/pen-spinning/pen-spinning-stick-aludesign-silber.html,https://www.jugglux.ch/media/image/09/5b/82/pen-spinning-stick-aludesign-silber-237472-39999_600x600.jpg
2021-04-26,26. April 2021,,5.0,Alles tip-top,Danke für die schnelle Lieferung. Das Tuch ist Einwandfrei und wird rege gebraucht.,vertikaltuch-das-tuch-zum-turnen-8m-rosa,https://www.jugglux.ch/jonglieren-und-artistik/artistik-medien-und-zirkusartikel/vertikaltuecher/vertikaltuch-das-tuch-zum-turnen-8m-rosa.html,https://www.jugglux.ch/media/image/f4/83/4b/vertikaltuch-das-tuch-zum-turnen-8m-rosa-234344-33018_600x600.jpg
2021-04-25,25. April 2021,,5.0,Hübscher und faszinierender Zauberstab,Sehr spannend für Kinder.,2-farben-spiral-zauberstab-gross,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/zauberzubehoer/2-farben-spiral-zauberstab-gross.html,https://www.jugglux.ch/media/image/b2/74/99/2-farben-spiral-zauberstab-gross-233083-44740_600x600.jpg
2021-04-23,23. April 2021,BURI,4.5,Hochwertig,"Polsterung muss wie üblich, individuell ausgeführt werden.",trapez-55cm-seil-laenge-2.50m,https://www.jugglux.ch/jonglieren-und-artistik/artistik-medien-und-zirkusartikel/trapez/trapez-55cm-seil-laenge-2.50m.html,https://www.jugglux.ch/media/image/13/59/cb/trapez-55cm-seil-lange-2-50m-233959-20930_600x600.jpg
2021-04-23,23. April 2021,Gaby Häusermann,5.0,Regenbogenfarben,"Tolles Windrad in schönen Regenbogenfarben.
Ein Windrad, welches man nicht überall sieht.
Und dann auch noch prompte Lieferung!",windspiel-design-windmill,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-blumen/windspiel-design-windmill.html,https://www.jugglux.ch/media/image/d3/ea/12/windspiel-design-windmill-238768-44575_600x600.jpg
2021-04-23,23. April 2021,Gaby Häusermann,5.0,wunderschönes Windrad,"Super Qualität, wunderschöne Farben, absolut schnelle Lieferung.
Kann ich nur empfehlen",windrad-design-sunbeam-windrad,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-windraeder/windrad-design-sunbeam-windrad.html,https://www.jugglux.ch/media/image/76/55/b6/windrad-design-sunbeam-237719-41628_600x600.jpg
2021-04-21,21. April 2021,Daniele Hildenbrand,5.0,Carambole Richtschablone,"besten Dank, Alles super und rasch erledigt !",carambole-richtschablone,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/carambole-brett-und-zubehoer/carambole-richtschablone.html,https://www.jugglux.ch/media/image/b6/32/b7/carambole-richtschablone-221604-34388_600x600.jpg
2021-04-20,20. April 2021,Susann,5.0,Macht süchtig,"Wie mein vorredetner schon sagte, ist ""Freitag"" ein cooles Spiel. Zu den Entpiraten zu gelangen, ist tatsächlich schwierig. Ohne eine gute Taktik ist es wirklich schwer. Aber genau solche spiele mag ich sehr. Hab auch schon 82 Punkte geholt und 1 Pirat gekillt :) Für zwischen durch ein tolles Spiel! Was man nicht nur einmal Spielt ;)",freitag-solitaerspiel,https://www.jugglux.ch/spiele-und-geschenke/brettspiele/strategiespiele/freitag-solitaerspiel.html,https://www.jugglux.ch/media/image/24/bf/53/freitag-solitarspiel-226523-41128_600x600.jpg
2021-04-20,20. April 2021,Andrea,4.5,einfach und unterhaltsam,"Der Wahre Walter ist ein altes, aber immer noch sehr tolles, unterhaltsames Spiel. Es eignet sich sehr gut für einen Spieleabend mit einer grösseren Gruppe, da alle geleichzeitig spielen können. Das Spiel ist sehr einfach, vielleicht die Punktevergabe etwas kompliziert. Aber trotzdem ist das Spiel sehr empfehlenswert und es macht immer wieder Spass.",der-wahre-walter,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/kartenspiele-fuer-erwachsene/der-wahre-walter.html,https://www.jugglux.ch/media/image/87/5c/2c/der-wahre-walter-220290-30576_600x600.jpg
2021-04-19,19. April 2021,Claudio,5.0,Tischbombenfüllmaterial,"Geeignet als Füllmaterial für due Tischbombe.
Das beiliegende Blasrohr wurde nicht benötigt mit den",wattekugeln-mit-blasrohr,https://www.jugglux.ch/spiele-und-geschenke/fest-und-party-artikel/diverse-party-artikel/wattekugeln-mit-blasrohr.html,https://www.jugglux.ch/media/image/ff/b3/5a/wattekugeln-mit-blasrohr-220073-21492_600x600.jpg
2021-04-19,19. April 2021,Claudio,5.0,Tischbombengeeignet,"Gut als Füllmaterial für die Tischbombe geeignet.
Ist gummiges Material.",gluecksbringer-mini-bienen,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/mini-gluecksbringer/gluecksbringer-mini-bienen.html,https://www.jugglux.ch/media/image/f8/38/b0/glucksbringer-mini-bienen-223592-38792_600x600.jpg
2021-04-19,19. April 2021,Claudio,5.0,Cooles Geschenk,"Hat riesen Freude bereitet. Auch die Gäste hatten Soass :-). Mit Losen, Geld in Rollen gedreht und mit Schutzfolie überzogen bestückt. Ausserdem diverses aus dem Shop...",tischbombe-leer-gross-max-200g-einfuellen,https://www.jugglux.ch/spiele-und-geschenke/geschenkideen/leere-tischbomben/tischbombe-leer-gross-max-200g-einfuellen.html,https://www.jugglux.ch/media/image/6f/3d/85/tischbombe-leer-gross-max-200g-einfullen-220050-20910_600x600.jpg
2021-04-19,19. April 2021,Paul Moser,5.0,Windsack Turbine 180 cm,"Es geht nicht um den gekauften Artike, sondern um die Geschäftsabwicklung. Die war vorbildlich!",windsack-turbine-180cm,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-windsaecke/windsack-turbine-180cm.html,https://www.jugglux.ch/media/image/1a/61/32/windsack-turbine-180cm-235960-31537_600x600.jpg
2021-04-19,19. April 2021,Susanne Gentsch,5.0,Spieluhr mit Zugschnur,"Perfekt. Schöne Melodien lange Zugschnur. Habe sie gleich eingesetzt.
Schnelle Lieferung. Kaufe sicher weitere Melodien",musikdose-mit-zugschnur-over-the-rainbow,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/diverse-musikdosen/musikdose-mit-zugschnur-over-the-rainbow.html,https://www.jugglux.ch/media/image/f5/43/52/musikdose-mit-zugschnur-over-the-rainbow-217901-38656_600x600.jpg
2021-04-18,18. April 2021,CaRe,5.0,Preis/Leistung ist nichts auszusetzen. Cooles Produkt,vielseitig einsetzbar. Brauche sie als sensorisches Fördermaterial.Machen den Kindern immer wieder Spass. Quellen schön auf. Die Packung reicht für etliche Liter Wasser.,wasserperlen-sensorik-kuegelchen-multicolor,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/flutschie-schleimi-und-klebriges/wasserperlen-sensorik-kuegelchen-multicolor.html,https://www.jugglux.ch/media/image/ca/51/ae/wasserperlen-sensorik-kugelchen-mutlicolor-239305-45521_600x600.jpg
2021-04-15,15. April 2021,Roland,5.0,Genial!!!,"Einfach zum Verlieben, diese metallischen Insektenwesen! Du kannst sie zum Leben erwecken. Sie bringen dich und deinen Besuch zum Schmunzeln. Und nicht zuletzt sind sie ein toller Eyecatcher in einer langweiligen Ecke.",kikkerland-cranky,https://www.jugglux.ch/kurioses-und-kultiges/aufzieh-objekte/aufzieh-objekte-aus-metall/kikkerland-cranky.html,https://www.jugglux.ch/media/image/44/75/38/kikkerland-cranky-216549-20846_600x600.jpg
2021-04-15,15. April 2021,Stefan Bauer,5.0,"griffige Bälle, langsamer als glatte",,original-ersatzbaelle-fuer-tischfussball-tournament-set-mit-3-stueck,https://www.jugglux.ch/spiele-und-geschenke/spielmaterial/zubehoer-und-buecher-ueber-spiele/original-ersatzbaelle-fuer-tischfussball-tournament-set-mit-3-stueck.html,https://www.jugglux.ch/media/image/21/e3/70/original-ersatzballe-fur-tischfussball-tournament-set-mit-44557_600x600.jpg
2021-04-14,14. April 2021,Margrit,5.0,Geschenkidee.......,"könnte grösser sein, aber ein tolles Puzzle..",der-kleine-rote-wuerfel-packpuzzle,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/geduldspiele-aus-holz/der-kleine-rote-wuerfel-packpuzzle.html,https://www.jugglux.ch/media/image/d5/1c/1c/der-kleine-rote-wurfel-packpuzzle-225893-42221_600x600.jpg
2021-04-13,13. April 2021,Ruth Apothéloz,5.0,10 sehr gut,Dieses Windspiel ist ein ganz besonderer Hingucker mit seiner speziellen Form und den kräftigen Farben.,windspiel-dreamcatcher,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-windraeder/windspiel-dreamcatcher.html,https://www.jugglux.ch/media/image/78/29/3b/windspiel-dreamcatcher-235931-30979_600x600.jpg
2021-04-12,12. April 2021,Monika,3.5,Fingerbeschäftigung,Die unruhigen Finger beim Warten auf das Mittagessen lassen sich damit gut beschäftigen.,tangle-texture-mit-oberflaechenstruktur,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/beruehren-und-fuehlen/tangle-texture-mit-oberflaechenstruktur.html,https://www.jugglux.ch/media/image/c8/09/f5/Tangle-Texture-mit-Oberfl-chenstruktur-723459018005_600x600.jpg
2021-04-12,12. April 2021,Monika,5.0,cooler Zeitvertreib,"Für unruhige Finger! Gute Auswahl für Kinder, die am Tisch ruhig sitzen und warten sollen. Sie beschäftigen ihre Finger damit, anstatt mit dem Besteck.",jugglux-geschenk-set-mit-fidget-toys,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/fidget-toys-diverse/jugglux-geschenk-set-mit-fidget-toys.html,https://www.jugglux.ch/media/image/13/91/45/jugglux-geschenk-set-mit-fidget-toys-239280-45444_600x600.jpg
2021-04-12,12. April 2021,Monika,5.0,Immer noch Top,"Die Kids sind beschäftigt und haben dabei Spass. Sehr gut einsetzbar als Zeitvertreib am Tisch, beim Warten auf das Mittagessen.",zahlen-schiebepuzzle,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/diverse-geduldspiele/zahlen-schiebepuzzle.html,https://www.jugglux.ch/media/image/0c/e9/1d/zahlen-schiebepuzzle-229703-30467_600x600.jpg
2021-04-12,12. April 2021,,5.0,"Gute handliche Lenkschlaufen, schnell geliefert, was will man mehr.",,hq-lenkschlaufen-gepolstert-rot,https://www.jugglux.ch/outdoor-und-freizeit/drachen-und-zubehoer/zubehoer-fuer-drachen/schnur-baender-und-griffe/hq-lenkschlaufen-gepolstert-rot.html,https://www.jugglux.ch/media/image/a5/4f/27/hq-lenkschlaufen-gepolstert-rot-238727-43510_600x600.jpg
2021-04-11,11. April 2021,Vogt-Lüchinger Flurina,5.0,Super!,Coole Sache! Zum Zuschauen faszinierend und als Dekoartikel ein echter Hingucker!,sanduhr-spirale-mit-fluessigkeit,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/gadgets-fuers-buero/sanduhr-spirale-mit-fluessigkeit.html,https://www.jugglux.ch/media/image/0f/19/8f/sanduhr-spirale-mit-flussigkeit-239356-45523_600x600.jpg
2021-04-08,8. April 2021,Fabienne Amrein,5.0,Sehr zufrieden,"Sehr schönes Glockenset! Tolle Verarbeitung, schöner Klang, robust und stabil. Preis-Leistung tiptop. Empfehlenswert.",handglocken-set-mit-8-glocken,https://www.jugglux.ch/kurioses-und-kultiges/musikdosen-und-instrumente/instrumente-und-pfeifen/handglocken-set-mit-8-glocken.html,https://www.jugglux.ch/media/image/13/f6/30/handglocken-set-mit-8-glocken-219854-45023_600x600.jpg
2021-04-06,6. April 2021,,5.0,Street Racket,,street-racket-set-black-schwarz,https://www.jugglux.ch/outdoor-und-freizeit/outdoor-und-gartenspiele/street-racket/street-racket-set-black-schwarz.html,https://www.jugglux.ch/media/image/5b/03/eb/street-racket-set-black-schwarz-237736-41759_600x600.jpg
2021-04-06,6. April 2021,Dominik Holzhauser,5.0,Guter Job,"Versand, einfach, schnell und unkompliziert, Gerne wieder",stand-off-3mm,https://www.jugglux.ch/outdoor-und-freizeit/drachen-und-zubehoer/zubehoer-fuer-drachen/stand-off/stand-off-3mm.html,https://www.jugglux.ch/media/image/e6/94/60/stand-off-3mm-236261-33404_600x600.jpg
2021-04-04,4. April 2021,Richard Auer,5.0,Qualität ist eine Grundvoraussetzung,Ausgepackt und in Kürze zusammengebaut. Von der Tasche über die Leine zum Drachen erste Qualität.,prism-hypnotist-fire-zweileiner-profi-trickdrachen,https://www.jugglux.ch/outdoor-und-freizeit/drachen-und-zubehoer/sportkites-trickdrachen/prism-hypnotist-fire-zweileiner-profi-trickdrachen.html,https://www.jugglux.ch/media/image/33/ec/2b/prism-hypnotist-fire-zweileiner-profi-trickdrachen-238865-44702_600x600.jpg
2021-04-03,3. April 2021,Frank,5.0,Super Sache!,,liquid-timer-fluessige-sanduhr,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/gadgets-fuers-buero/liquid-timer-fluessige-sanduhr.html,https://www.jugglux.ch/media/image/17/e6/dd/liquid-timer-flussige-sanduhr-223891-39276_600x600.jpg
2021-04-02,2. April 2021,Romina Lehmann,5.0,"Sehr schöne, robuste, farbenprächtige glitzer Tauberstäbe",Super schöne funkelnde Zauberstäbe. Meine Kinder lieben Sie:-),funkelnder-zauberstab-gel-glitzer,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/zauberzubehoer/funkelnder-zauberstab-gel-glitzer.html,https://www.jugglux.ch/media/image/f0/ee/66/funkelnder-zauberstab-gel-glitzer-233156-44742_600x600.jpg
2021-04-01,1. April 2021,Valeria,5.0,Recommended,Cool. Fast delivery,cyclone-tube-pet-flaschen-tornado,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/diverse-physikalische-spiele/cyclone-tube-pet-flaschen-tornado.html,https://www.jugglux.ch/media/image/da/2a/61/cyclone-tube-pet-flaschen-tornado-230141-30647_600x600.jpg
2021-04-01,1. April 2021,Valeria,5.0,Recommended,Nice product and fast delivery,ultraviolett-21-led-blacklight-uv-taschenlampe,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/uv-lampen/ultraviolett-21-led-blacklight-uv-taschenlampe.html,https://www.jugglux.ch/media/image/7e/aa/7d/ultraviolett-21-led-blacklight-uv-taschenlampe-233333-45382_600x600.jpg
2020-07-31,31. Juli 2020,Doris Rentsch,5.0,Schlüsselanhänger Zauberstab mit Schliff,,schluesselanhaenger-zauberstab-mit-schliff,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/schluesselanhaenger/schluesselanhaenger-zauberstab-mit-schliff.html,https://www.jugglux.ch/media/image/12/4f/ec/schlusselanhanger-zauberstab-mit-schliff-223869-39252_600x600.jpg
2020-07-31,31. Juli 2020,Katharina Erni,5.0,Bewertung des Only One Einrads. Die volle Zufriedenheit in allen Belangen,"Einfach Vielen Dank. Alles ist hervorragend. Als Erstes die hilfreichen Infos auf der website, dann die kompetente Beratung, ebenso die Qualität des Einrad's, sowie die prompte Lieferung (am Freitag bestellt, am Montag per Post geliefert). Jederzeit wieder!",only-one-einrad-20-zoll-fuchsia,https://www.jugglux.ch/outdoor-und-freizeit/einrad-und-zubehoer/20-zoll-einraeder-onlyone/only-one-einrad-20-zoll-fuchsia.html,https://www.jugglux.ch/media/image/92/2b/b7/only-one-einrad-20-zoll-fuchsia-238259-42920_600x600.jpg
2020-07-30,30. Juli 2020,Pat Perry,5.0,"Super Material, schnell geliefert","Kaum bestellt , schon Zuhause und ein perfektes Material!",acrylball-100mm-transparent,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/contact-jonglierbaelle/contact-acrylbaelle/acrylball-100mm-transparent.html,https://www.jugglux.ch/media/image/fa/71/16/Acrylball-100mm-transparent-1_600x600.jpg
2020-07-28,28. Juli 2020,Marchand,5.0,Très bien,Super rapide et bien emballé. Très professionnel. A recommandé,zubehoer-stiga-ersatzpucks,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/stiga-tisch-hockeyspiele/zubehoer-stiga-ersatzpucks.html,https://www.jugglux.ch/media/image/9c/09/5b/zubehor-stiga-ersatzpucks-220716-32357_600x600.jpg
2020-07-28,28. Juli 2020,Marchand,5.0,Nickel,Super rapide et bien emballé. Très professionnel. A recommandé,zubehoer-stiga-ersatzteil-lenkung-rechter-fluegel,https://www.jugglux.ch/spiele-und-geschenke/gesellschaftsspiele/stiga-tisch-hockeyspiele/zubehoer-stiga-ersatzteil-lenkung-rechter-fluegel.html,https://www.jugglux.ch/media/image/10/8e/e7/Stiga-Ersatzstange-rechter-Fl-gel-35484-EAN-7313329710561_600x600.jpg
2020-07-27,27. Juli 2020,Sutz,5.0,Gumpiball Glitzer,"Sehr prompte Lieferung (Folgetag). Die Bälle sind hochwertig, Preis/Leistung stimmt",gumpiball-glitzer-3cm,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/gumpi-baelle-und-flummis/gumpiball-glitzer-3cm.html,https://www.jugglux.ch/media/image/50/70/b8/gumpiball-glitzer-3cm-218533-42015_600x600.jpg
2020-07-26,26. Juli 2020,Markus G.,5.0,Sehr gutes Einrad für Anfänger,"Der Zusammenbau ist einfach, gute Qualität, passt mit dem längeren Sattelrohr auch für meine Grösse von 1m82, der Sattel ist gut geschützt gegen das unvermeidliche Fallenlassen, dank dem weissen Reifen kann überall geübt werden ohne Reifenspuren zu hinterlassen.",qu-ax-luxus-einrad-20-zoll-himmelblau,https://www.jugglux.ch/outdoor-und-freizeit/einrad-und-zubehoer/20-zoll-einraeder-qu-ax/qu-ax-luxus-einrad-20-zoll-himmelblau.html,https://www.jugglux.ch/media/image/bb/26/3d/qu-ax-luxus-einrad-20-zoll-himmelblau-237805-42032_600x600.jpg
